type,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,longitude,latitude
3,0,0,0,0.022,0.047,0.022,0.04,0.04,0.017,0,0.088,0.139,0.142,0.103,0.065,0.032,117.2318693,39.18809787
3,0,0,0,0.01,0,0,0.009,0.009,0.009,0,0.009,0.01,0,0,0,0,117.1354511,39.18022352
3,0,0,0,0.032,0.016,0,0.022,0.022,0.066,0.043,0.099,0.132,0.107,0.077,0.047,0.017,117.1259706,39.19919515
3,0,0,0,0.018,0,0,0.018,0.018,0,0,0.058,0.056,0.011,0,0,0,117.1492806,39.22951959
3,0,0,0,0.019,0,0,0.011,0.011,0.009,0,0.009,0.009,0,0,0,0,117.1264122,39.1753597
3,0,0,0,0.023,0.007,0,0.018,0.018,0.04,0.017,0.053,0.081,0.057,0.027,0,0,117.1174197,39.20137722
3,0,0,0,0.045,0.029,0.008,0.038,0.038,0.084,0.061,0.174,0.241,0.219,0.19,0.16,0.13,117.1432756,39.19825087
3,0,0,0,0.028,0.115,0.093,0.145,0.145,0.125,0.101,0.273,0.328,0.338,0.308,0.277,0.247,117.2047561,39.2177455
3,0,0,0,0.025,0.067,0.044,0.07,0.07,0.049,0.026,0.134,0.355,0.577,0.552,0.522,0.491,117.2301541,39.19454237
3,0,0,0,0.009,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1383922,39.18806044
3,0,0,0,0.022,0.006,0,0.026,0.026,0.006,0,0.147,0.213,0.188,0.141,0.111,0.081,117.1567339,39.24537245
3,0,0,0,0.059,0.026,0.006,0.035,0.035,0.072,0.048,0.154,0.29,0.275,0.246,0.216,0.186,117.1345207,39.17881565
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0.009,0,0,0,117.2185121,39.20992513
3,0,0,0,0.036,0.02,0,0.025,0.025,0.073,0.05,0.095,0.138,0.113,0.083,0.053,0.023,117.1083211,39.19071208
3,0,0,0,0.01,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1593595,39.19787788
3,0,0,0,0.01,0.009,0,0.009,0.009,0,0,0.009,0.009,0.009,0,0,0,117.195874,39.20963976
3,0,0,0,0.03,0.014,0,0.021,0.021,0.044,0.021,0.088,0.144,0.123,0.094,0.064,0.034,117.1555558,39.19764757
3,0,0,0,0.009,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1152846,39.1904891
3,0,0,0,0.009,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1191382,39.23791802
3,0,0,0,0.011,0,0,0.011,0.011,0.01,0,0.049,0.084,0.063,0.035,0.005,0,117.140765,39.21643066
3,0,0,0,0.027,0.071,0.048,0.081,0.081,0.061,0.037,0.159,0.192,0.278,0.28,0.247,0.212,117.1937657,39.21185683
3,0,0,0,0.009,0,0,0.009,0.009,0.017,0,0.051,0.091,0.069,0.04,0.01,0,117.1391694,39.20352946
3,0,0,0,0.01,0.009,0,0.009,0.009,0,0,0.047,0.288,0.399,0.4,0.367,0.333,117.1966729,39.21257813
3,0,0,0,0.028,0.011,0,0.019,0.019,0.047,0.023,0.064,0.098,0.073,0.044,0.014,0,117.122554,39.18761095
3,0,0,0,0.02,0.003,0,0.025,0.025,0.004,0,0.086,0.088,0.071,0.027,0,0,117.1820413,39.24065972
3,0,0,0,0.015,0,0,0.018,0.018,0.032,0.008,0.07,0.102,0.082,0.053,0.023,0,117.1354679,39.23229221
3,0,0,0,0.014,0,0,0.015,0.015,0,0,0.033,0.06,0.041,0.012,0,0,117.1328779,39.24621202
3,0,0,0,0.022,0.055,0.038,0.075,0.075,0.108,0.089,0.198,0.239,0.207,0.18,0.15,0.12,117.1857549,39.17472792
3,0,0,0,0.013,0,0,0.01,0.009,0.009,0,0.011,0.044,0.017,0,0,0,117.144946,39.19499946
3,0,0,0,0.024,0.014,0,0.035,0.035,0.096,0.069,0.166,0.228,0.208,0.179,0.149,0.119,117.1340687,39.22863091
3,0,0,0,0.022,0,0,0.024,0.024,0,0,0.139,0.115,0.072,0,0,0,117.1812267,39.23832492
3,0,0,0,0.01,0.009,0,0.01,0.009,0,0,0.009,0.009,0.009,0,0,0,117.2283634,39.18630697
3,0,0,0,0.019,0.002,0,0.024,0.024,0.001,0,0.102,0.144,0.159,0.146,0.117,0.087,117.1609587,39.24433458
3,0,0,0,0.023,0.007,0,0.019,0.019,0.038,0.015,0.069,0.115,0.094,0.065,0.035,0.005,117.1531348,39.19907227
3,0,0,0,0.018,0,0,0.01,0.009,0.009,0,0.009,0.01,0.006,0,0,0,117.1263403,39.18993354
3,0,0,0,0.02,0.038,0.015,0.034,0.034,0.014,0,0.063,0.094,0.087,0.053,0.023,0,117.1924558,39.2067844
3,0,0,0,0.009,0.01,0,0.009,0.009,0,0,0.009,0.009,0.006,0,0,0,117.238278,39.15722575
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.2013314,39.16809842
3,0,0,0,0.009,0,0,0.01,0.009,0.01,0,0.009,0.009,0,0,0,0,117.1508282,39.190727
3,0,0,0,0.019,0.01,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1425724,39.15930284
3,0,0,0,0.022,0.069,0.048,0.072,0.072,0.052,0.028,0.123,0.168,0.189,0.163,0.133,0.103,117.2026777,39.21961806
3,0,0,0,0.01,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1085284,39.21489393
3,0,0,0,0.012,0.009,0,0.009,0.009,0.01,0,0.01,0.009,0,0,0,0,117.1339513,39.16254286
3,0,0,0,0.015,0,0,0.018,0.018,0,0,0.062,0.095,0.079,0.05,0.02,0,117.1521544,39.24005995
3,0,0,0,0.031,0.067,0.037,0.061,0.061,0.036,0.013,0.103,0.171,0.196,0.171,0.142,0.112,117.1969637,39.19950005
3,0,0,0,0.042,0.032,0.011,0.044,0.044,0.104,0.083,0.124,0.167,0.142,0.112,0.082,0.052,117.1072711,39.19345893
3,0,0,0,0.009,0.009,0.01,0.01,0.009,0.01,0.008,0.009,0.009,0.003,0,0,0,117.1218495,39.16008843
3,0,0,0,0.029,0.048,0.032,0.055,0.055,0.077,0.058,0.101,0.136,0.112,0.083,0.053,0.023,117.1472271,39.16432916
3,0,0,0,0.012,0,0,0.009,0.009,0.009,0,0.01,0.039,0.014,0,0,0,117.1182267,39.17103814
3,0,0,0,0.039,0.026,0.052,0.108,0.108,0.184,0.161,0.189,0.171,0.145,0.116,0.086,0.056,117.1017179,39.15588976
3,0,0,0,0.019,0.04,0.017,0.035,0.035,0.013,0,0.061,0.088,0.076,0.061,0.042,0.013,117.2275982,39.17995036
3,0,0,0,0.018,0,0,0.012,0.012,0.014,0,0.025,0.052,0.023,0,0,0,117.1060352,39.21214355
3,0,0,0,0.009,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1220076,39.18521484
3,0,0,0,0.024,0.05,0.012,0.034,0.034,0.007,0,0.114,0.192,0.232,0.205,0.175,0.145,117.1977458,39.21818549
3,0,0,0,0.022,0.05,0.03,0.059,0.059,0.045,0.022,0.126,0.224,0.288,0.259,0.228,0.198,117.2085316,39.19644341
3,0,0,0,0.009,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1206974,39.17267171
3,0,0,0,0.022,0.038,0.015,0.033,0.033,0.039,0.016,0.062,0.074,0.035,0.005,0,0,117.1879902,39.1778087
3,0,0,0,0.027,0.011,0.027,0.049,0.049,0.061,0.034,0.05,0.034,0.007,0,0,0,117.1016197,39.161588
3,0,0,0,0.021,0,0,0.016,0.016,0.026,0,0.039,0.059,0.017,0,0,0,117.124072,39.20155518
3,0,0,0,0.021,0.003,0,0.027,0.027,0.003,0,0.098,0.108,0.064,0.036,0.006,0,117.144337,39.25000353
3,0,0,0,0.019,0.003,0,0.024,0.024,0.004,0,0.097,0.165,0.212,0.176,0.146,0.116,117.1554357,39.25041043
3,0,0,0,0.029,0,0,0.01,0.009,0.01,0,0.009,0.009,0,0,0,0,117.129856,39.18236274
3,0,0,0,0.026,0.014,0,0.021,0.021,0.056,0.03,0.07,0.09,0.05,0.018,0,0,117.125622,39.20218506
3,0,0,0,0.019,0.005,0,0.02,0.02,0.005,0,0.083,0.194,0.197,0.168,0.138,0.108,117.1379994,39.23387912
3,0,0,0,0.009,0,0,0.009,0.009,0,0,0.009,0.009,0.009,0,0,0,117.1642573,39.25394694
3,0,0,0,0.027,0.043,0.027,0.045,0.045,0.065,0.041,0.089,0.147,0.125,0.097,0.067,0.037,117.1553535,39.18543484
3,0,0,0,0.025,0.07,0.049,0.077,0.077,0.057,0.034,0.16,0.239,0.235,0.202,0.172,0.142,117.2397293,39.18570774
3,0,0,0,0.01,0,0,0.009,0.009,0.01,0,0.009,0.024,0.014,0,0,0,117.1225071,39.19600803
3,0,0,0,0.01,0,0,0.009,0.009,0.009,0,0.01,0.009,0,0,0,0,117.1505813,39.20438449
3,0,0,0,0.019,0,0,0.011,0.011,0.01,0,0.01,0.025,0,0,0,0,117.1111271,39.19855632
3,0,0,0,0.01,0,0,0.01,0.01,0.026,0,0.039,0.065,0.039,0.012,0,0,117.1238965,39.21366808
3,0,0,0,0.025,0.008,0,0.02,0.02,0.043,0.02,0.069,0.122,0.1,0.071,0.041,0.011,117.1310799,39.19473985
3,0,0,0,0.045,0.028,0.005,0.039,0.039,0.082,0.057,0.16,0.236,0.203,0.168,0.141,0.111,117.1254386,39.20486382
3,0,0,0,0.033,0.016,0,0.025,0.024,0.062,0.039,0.087,0.127,0.102,0.073,0.043,0.013,117.113454,39.20449192
3,0,0,0,0.044,0.114,0.093,0.129,0.129,0.109,0.088,0.266,0.332,0.33,0.303,0.273,0.243,117.2191187,39.18816867
3,0,0,0,0.037,0.021,0,0.031,0.031,0.091,0.068,0.226,0.395,0.39,0.361,0.331,0.301,117.1261298,39.22388292
3,0,0,0,0.035,0.019,0.039,0.081,0.081,0.132,0.109,0.144,0.177,0.151,0.122,0.092,0.062,117.1118788,39.15777208
3,0,0,0,0.018,0.009,0,0.009,0.009,0,0,0.009,0.076,0.118,0.091,0.061,0.031,117.2174295,39.19358995
3,0,0,0,0.01,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1050374,39.17255995
3,0,0,0,0.013,0,0,0.012,0.012,0.01,0,0.01,0.009,0,0,0,0,117.1280157,39.21625488
3,0,0,0,0.023,0.007,0,0.018,0.018,0.044,0.02,0.046,0.068,0.042,0.012,0,0,117.1051929,39.19098877
3,0,0,0,0.028,0.006,0,0.023,0.022,0.042,0.014,0.055,0.068,0.029,0,0,0,117.1079932,39.21333632
3,0,0,0,0.01,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1243636,39.23949327
3,0,0,0,0.018,0.035,0.007,0.025,0.025,0.002,0,0.079,0.108,0.129,0.103,0.073,0.043,117.198084,39.22653266
3,0,0,0,0.009,0,0,0.009,0.009,0.036,0.035,0.116,0.189,0.161,0.124,0.092,0.062,117.1314741,39.20788194
3,0,0,0,0.02,0.002,0,0.016,0.016,0.032,0.008,0.047,0.072,0.044,0.014,0,0,117.1158529,39.20066081
3,0,0,0,0.017,0,0,0.014,0.014,0.01,0,0.031,0.075,0.058,0.029,0,0,117.1078752,39.20831055
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1743332,39.18047879
3,0,0,0,0.019,0.003,0,0.025,0.025,0.05,0.026,0.124,0.143,0.12,0.091,0.061,0.031,117.1272591,39.23224881
3,0,0,0,0.017,0.038,0.031,0.064,0.064,0.053,0.034,0.11,0.19,0.198,0.153,0.113,0.079,117.22163,39.17283447
3,0,0,0,0.015,0.033,0.01,0.028,0.028,0.008,0,0.062,0.104,0.121,0.094,0.064,0.034,117.2080868,39.2168278
3,0,0,0,0.029,0.014,0,0.023,0.023,0.06,0.037,0.121,0.184,0.162,0.133,0.103,0.073,117.1298782,39.21494249
3,0,0,0,0.048,0.057,0.04,0.076,0.076,0.146,0.124,0.201,0.27,0.247,0.218,0.188,0.158,117.1426185,39.18224148
3,0,0,0,0.018,0,0,0.015,0.015,0.025,0.002,0.049,0.084,0.061,0.032,0.002,0,117.1343557,39.20740234
3,0,0,0,0.01,0.009,0,0.009,0.009,0,0,0.041,0.085,0.081,0.051,0.021,0,117.2021319,39.19765245
3,0,0,0,0.047,0.115,0.095,0.143,0.144,0.125,0.107,0.266,0.408,0.391,0.364,0.334,0.304,117.2134589,39.17461643
3,0,0,0,0.014,0.02,0,0.017,0.017,0,0,0.049,0.069,0.063,0.027,0,0,117.2005952,39.22150228
3,0,0,0,0.01,0,0,0.01,0.009,0,0,0.053,0.091,0.1,0.068,0.038,0.008,117.1696954,39.25361464
3,0,0,0,0.041,0.025,0.002,0.042,0.042,0.022,0,0.197,0.284,0.263,0.235,0.205,0.175,117.1721837,39.22132623
3,0,0,0,0.017,0,0,0.01,0.009,0.055,0.033,0.076,0.132,0.118,0.089,0.059,0.029,117.1235015,39.16568034
3,0,0,0,0.029,0.082,0.047,0.07,0.07,0.042,0.017,0.136,0.181,0.206,0.179,0.149,0.119,117.2094518,39.20045437
3,0,0,0,0.018,0.02,0,0.02,0.02,0.043,0.016,0.067,0.083,0.051,0.022,0,0,117.1540687,39.17714491
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.007,0.008,0,0,0,0,117.1777639,39.21400445
3,0,0,0,0.045,0.082,0.035,0.066,0.066,0.032,0.011,0.125,0.126,0.047,0.014,0,0,117.1944046,39.17949599
3,0,0,0,0.022,0.005,0,0.028,0.028,0.007,0,0.129,0.184,0.189,0.155,0.125,0.095,117.15442,39.24813775
3,0,0,0,0.024,0.047,0.027,0.049,0.049,0.032,0.013,0.074,0.121,0.102,0.075,0.045,0.015,117.1967122,39.17811415
3,0,0,0,0.009,0.009,0,0.009,0.009,0.01,0,0.01,0.009,0,0,0,0,117.1568338,39.17508192
3,0,0,0,0.015,0.024,0,0.014,0.014,0,0,0.051,0.089,0.114,0.088,0.057,0.027,117.2091775,39.21183512
3,0,0,0,0.029,0.015,0,0.037,0.037,0.077,0.054,0.206,0.25,0.23,0.201,0.171,0.141,117.123996,39.2413756
3,0,0,0,0.009,0,0,0.009,0.009,0,0,0.01,0.009,0.009,0,0,0,117.1803,39.21867974
3,0,0,0,0.022,0.001,0,0.014,0.014,0.047,0.019,0.081,0.124,0.085,0.036,0,0,117.1224729,39.20359131
3,0,0,0,0.024,0.01,0,0.024,0.024,0.057,0.036,0.101,0.149,0.135,0.106,0.076,0.046,117.1224607,39.23222955
3,0,0,0,0.012,0,0,0.016,0.016,0.078,0.055,0.11,0.17,0.147,0.118,0.088,0.058,117.108087,39.20540988
3,0,0,0,0.038,0.024,0.002,0.036,0.036,0.091,0.067,0.181,0.257,0.225,0.18,0.148,0.118,117.1588764,39.20546929
3,0,0,0,0.015,0,0,0.016,0.016,0,0,0.061,0.094,0.119,0.091,0.061,0.031,117.1768362,39.22563694
3,0,0,0,0.029,0.012,0,0.025,0.025,0.055,0.031,0.143,0.248,0.244,0.217,0.187,0.157,117.1460403,39.22247369
3,0,0,0,0.019,0.044,0.028,0.062,0.062,0.045,0.022,0.15,0.232,0.272,0.245,0.215,0.185,117.1958822,39.21997667
3,0,0,0,0.01,0.01,0,0.009,0.009,0,0.009,0.034,0.139,0.124,0.095,0.065,0.035,117.219739,39.15792996
3,0,0,0,0.024,0.008,0,0.019,0.019,0.041,0.018,0.072,0.111,0.088,0.059,0.029,0,117.1301039,39.21204753
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.2034741,39.17927138
3,0,0,0,0.034,0.08,0.059,0.087,0.087,0.069,0.048,0.173,0.277,0.259,0.232,0.202,0.172,117.1952835,39.18996935
3,0,0,0,0.07,0.062,0.043,0.092,0.092,0.211,0.191,0.304,0.355,0.308,0.266,0.23,0.2,117.1536494,39.19359429
3,0,0,0,0.025,0.072,0.092,0.13,0.129,0.164,0.154,0.244,0.352,0.342,0.314,0.284,0.254,117.1780311,39.18665636
3,0,0,0,0.009,0.101,0.08,0.137,0.137,0.118,0.098,0.251,0.364,0.4,0.373,0.343,0.313,117.2151769,39.18348633
3,0,0,0,0.04,0.024,0.005,0.033,0.032,0.089,0.066,0.143,0.219,0.194,0.165,0.135,0.105,117.1202067,39.18961372
3,0,0,0,0.029,0.013,0,0.026,0.026,0.007,0,0.118,0.202,0.185,0.158,0.128,0.098,117.1694054,39.21991564
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.206132,39.17754991
3,0,0,0,0.017,0.001,0,0.018,0.018,0,0,0.062,0.102,0.117,0.089,0.059,0.029,117.1772225,39.2236952
3,0,0,0,0.013,0.01,0.031,0.064,0.064,0.1,0.079,0.12,0.154,0.129,0.1,0.07,0.04,117.1259079,39.16165419
3,0,0,0,0.009,0,0,0.01,0.009,0.01,0,0.01,0.009,0,0,0,0,117.1497344,39.19429389
3,0,0,0,0.017,0.011,0,0.011,0.011,0.01,0,0.024,0.05,0.025,0,0,0,117.1271818,39.16618571
3,0,0,0,0.024,0.012,0,0.016,0.016,0.041,0.02,0.072,0.117,0.094,0.065,0.035,0.005,117.1487405,39.17681505
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.021,0.076,0.094,0.067,0.037,0.007,117.2421088,39.16500922
3,0,0,0,0.022,0.006,0,0.021,0.021,0.041,0.018,0.082,0.17,0.148,0.119,0.089,0.059,117.1253057,39.22657742
3,0,0,0,0.024,0.039,0.019,0.037,0.037,0.052,0.028,0.086,0.13,0.11,0.082,0.052,0.022,117.1694496,39.19768989
3,0,0,0,0.011,0,0,0.01,0.009,0,0,0.01,0.009,0.009,0,0,0,117.1844374,39.23817763
3,0,0,0,0.027,0.104,0.087,0.144,0.144,0.188,0.223,0.348,0.551,0.574,0.548,0.518,0.488,117.2034606,39.15811279
3,0,0,0,0.01,0.009,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1487389,39.16390544
3,0,0,0,0.02,0.001,0,0.025,0.025,0.001,0,0.117,0.185,0.225,0.197,0.167,0.137,117.161684,39.2549943
3,0,0,0,0.053,0.057,0.039,0.079,0.079,0.099,0.072,0.148,0.271,0.292,0.266,0.236,0.206,117.1620011,39.19895508
3,0,0,0,0.01,0,0,0.009,0.009,0.01,0,0.014,0.075,0.055,0.025,0,0,117.1167272,39.18090386
3,0,0,0,0.012,0.01,0,0.009,0.009,0,0,0.009,0.009,0.02,0,0,0,117.2152851,39.21073595
3,0,0,0,0.029,0.019,0,0.021,0.021,0.05,0.03,0.088,0.137,0.117,0.088,0.058,0.028,117.1555748,39.20417236
3,0,0,0,0.022,0.007,0,0.023,0.023,0.005,0,0.13,0.18,0.185,0.156,0.125,0.095,117.16602,39.22852675
3,0,0,0,0.01,0.009,0.01,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.1297418,39.15505371
3,0,0,0,0.039,0.047,0.028,0.054,0.054,0.103,0.08,0.147,0.19,0.166,0.137,0.107,0.077,117.1311906,39.18776937
3,0,0,0,0.014,0.063,0.059,0.1,0.1,0.145,0.123,0.209,0.266,0.245,0.217,0.187,0.157,117.1711374,39.18930908
3,0,0,0,0.011,0.009,0,0.009,0.009,0,0,0.009,0.009,0.007,0,0,0,117.2053961,39.18542291
3,0,0,0,0.06,0.044,0.022,0.061,0.061,0.115,0.091,0.23,0.354,0.333,0.305,0.275,0.245,117.1525477,39.20510281
3,0,0,0,0.014,0,0,0.012,0.012,0,0,0.009,0.009,0.009,0,0,0,117.1794995,39.21993381
3,0,0,0,0.045,0.029,0.01,0.039,0.039,0.168,0.145,0.237,0.284,0.245,0.214,0.184,0.154,117.1131106,39.18565403
3,0,0,0,0.018,0.007,0,0.023,0.023,0.01,0,0.137,0.277,0.304,0.25,0.212,0.182,117.1695261,39.24281223
3,0,0,0,0.029,0.013,0,0.025,0.025,0.06,0.036,0.122,0.182,0.159,0.13,0.1,0.07,117.1243625,39.22427897
3,0,0,0,0.021,0,0,0.017,0.017,0.017,0,0.053,0.11,0.062,0.026,0,0,117.1121731,39.21903863
3,0,0,0,0.015,0.035,0.017,0.038,0.038,0.021,0,0.072,0.151,0.178,0.152,0.122,0.092,117.2074333,39.21941922
3,0,0,0,0.02,0.046,0.018,0.037,0.037,0.014,0,0.076,0.113,0.125,0.098,0.067,0.037,117.2090061,39.21437609
3,0,0,0,0.024,0.008,0,0.022,0.022,0.047,0.024,0.096,0.143,0.122,0.093,0.063,0.033,117.1310216,39.2244968
3,0,0,0,0.014,0.027,0.004,0.022,0.022,0.002,0,0.066,0.117,0.139,0.113,0.083,0.053,117.2055385,39.22106418
3,0,0,0,0.029,0.063,0.043,0.073,0.073,0.055,0.038,0.128,0.23,0.211,0.183,0.153,0.123,117.2070766,39.17063558
3,0,0,0,0.029,0.013,0,0.02,0.02,0.044,0.017,0.054,0.069,0.031,0.001,0,0,117.127593,39.18703668
3,0,0,0,0.041,0.065,0.036,0.057,0.057,0.075,0.038,0.116,0.135,0.068,0.03,0,0,117.1629913,39.19125
3,0,0,0,0.009,0.011,0,0.031,0.031,0.059,0.043,0.123,0.211,0.207,0.179,0.145,0.111,117.1659608,39.17371012
3,0,0,0,0.028,0.049,0.019,0.036,0.036,0.014,0,0.077,0.104,0.05,0.014,0,0,117.1853849,39.18578722
3,0,0,0,0.025,0.007,0,0.023,0.023,0.004,0,0.088,0.129,0.111,0.083,0.053,0.023,117.1598069,39.22267361
3,0,0,0,0.034,0.019,0,0.033,0.033,0.076,0.052,0.125,0.173,0.149,0.12,0.09,0.06,117.1129563,39.22833442
3,0,0,0,0.063,0.047,0.026,0.069,0.069,0.15,0.122,0.17,0.204,0.175,0.146,0.116,0.086,117.1125966,39.19098443
3,0,0,0,0.031,0.017,0,0.02,0.02,0.052,0.029,0.078,0.113,0.089,0.06,0.03,0,117.1364063,39.18920546
3,0,0,0,0.058,0.14,0.118,0.155,0.155,0.135,0.111,0.293,0.398,0.427,0.4,0.37,0.34,117.1924211,39.2090077
3,0,0,0,0.026,0.01,0,0.023,0.023,0.057,0.033,0.128,0.208,0.187,0.159,0.129,0.099,117.150131,39.202111
3,0,0,0,0.028,0.048,0.031,0.053,0.053,0.072,0.052,0.1,0.141,0.119,0.09,0.06,0.03,117.1612343,39.17324843
3,0,0,0,0.042,0.09,0.073,0.109,0.109,0.14,0.121,0.182,0.242,0.22,0.192,0.162,0.132,117.1565335,39.16922607
3,0,0,0,0.012,0,0,0.009,0.009,0.01,0,0.009,0.01,0.009,0,0,0,117.1135596,39.21512885
3,0,0,0,0.041,0.025,0.002,0.036,0.036,0.091,0.067,0.201,0.308,0.286,0.257,0.227,0.197,117.1314247,39.21963949
3,0,0,0,0.037,0.013,0,0.022,0.022,0.068,0.044,0.089,0.132,0.106,0.077,0.047,0.017,117.1155238,39.17842285
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0.009,0,0,0,117.2354343,39.16578288
3,0,0,0,0.014,0.015,0,0.014,0.014,0.012,0,0.027,0.027,0,0,0,0,117.1747971,39.16924127
3,0,0,0,0.028,0.013,0,0.019,0.019,0.047,0.025,0.069,0.114,0.093,0.063,0.033,0.003,117.1320747,39.19232747
3,0,0,0,0.01,0.009,0,0.01,0.009,0,0,0.01,0.07,0.052,0.024,0,0,117.1736551,39.20890055
3,0,0,0,0.023,0.016,0,0.025,0.025,0.073,0.053,0.1,0.135,0.11,0.081,0.051,0.021,117.1213905,39.16681776
3,0,0,0,0.021,0.025,0,0.019,0.019,0.017,0.009,0.009,0.009,0,0,0,0,117.2026804,39.15463406
3,0,0,0,0.02,0.008,0,0.026,0.026,0.012,0,0.133,0.216,0.247,0.236,0.207,0.177,117.1628407,39.24607802
3,0,0,0,0.044,0.031,0.008,0.049,0.049,0.109,0.082,0.138,0.167,0.123,0.084,0.054,0.024,117.1060522,39.21501926
3,0,0,0,0.014,0,0,0.014,0.014,0,0,0.022,0.01,0,0,0,0,117.1524452,39.23123454
3,0,0,0,0.015,0.01,0,0.011,0.011,0,0,0.015,0.037,0.005,0,0,0,117.2360428,39.1553673
3,0,0,0,0.021,0.067,0.044,0.075,0.075,0.055,0.031,0.175,0.288,0.335,0.308,0.278,0.248,117.214936,39.21318658
3,0,0,0,0.027,0.072,0.053,0.09,0.09,0.114,0.084,0.152,0.173,0.117,0.082,0.052,0.022,117.1651202,39.19451877
3,0,0,0,0.01,0.012,0,0.012,0.012,0.01,0,0.025,0.024,0,0,0,0,117.1877675,39.17082492
3,0,0,0,0.017,0.002,0,0.02,0.02,0.001,0,0.07,0.133,0.162,0.115,0.078,0.047,117.1586466,39.25007677
3,0,0,0,0.02,0.007,0,0.026,0.026,0.01,0,0.139,0.218,0.241,0.182,0.133,0.102,117.168641,39.24392551
3,0,0,0,0.022,0.006,0,0.019,0.019,0.047,0.024,0.065,0.096,0.071,0.042,0.012,0,117.1049761,39.21719374
3,0,0,0,0.064,0.155,0.138,0.176,0.176,0.208,0.189,0.298,0.34,0.307,0.28,0.25,0.22,117.1842448,39.17587945
3,0,0,0,0.022,0.019,0,0.01,0.009,0.015,0,0.076,0.135,0.115,0.087,0.057,0.027,117.1721132,39.1932742
3,0,0,0,0.03,0.043,0.008,0.028,0.028,0.043,0.005,0.049,0.024,0,0,0,0,117.1569811,39.17817573
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0.008,0,0,0,117.1975,39.21607096
3,0,0,0,0.011,0.009,0,0.01,0.009,0,0,0.009,0.009,0,0,0,0,117.1810457,39.21336399
3,0,0,0,0.01,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0,0,117.118211,39.21859456
3,0,0,0,0.033,0.017,0,0.022,0.022,0.054,0.031,0.072,0.106,0.081,0.052,0.022,0,117.1241802,39.17190267
3,0,0,0,0.022,0.045,0.028,0.056,0.056,0.083,0.065,0.119,0.173,0.153,0.125,0.095,0.065,117.1575307,39.16567627
3,0,0,0,0.015,0,0,0.018,0.018,0,0,0.062,0.097,0.112,0.084,0.054,0.024,117.165596,39.23973687
3,0,0,0,0.031,0.015,0,0.042,0.042,0.021,0,0.26,0.5,0.513,0.486,0.456,0.426,117.1453098,39.2439209
3,0,0,0,0.037,0.021,0.002,0.027,0.027,0.071,0.047,0.101,0.151,0.126,0.096,0.066,0.036,117.1218104,39.18113688
3,0,0,0,0.021,0.006,0,0.019,0.019,0.002,0,0.07,0.095,0.063,0.034,0.004,0,117.1592177,39.21943278
3,0,0,0,0.01,0.01,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.1934166,39.19592122
3,0,0,0,0.027,0.013,0,0.023,0.023,0.064,0.04,0.135,0.167,0.14,0.111,0.081,0.051,117.1237516,39.22066623
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0,0.009,0.006,0,0,0,0,117.1396224,39.17083659
3,0,0,0,0.02,0.042,0.021,0.04,0.04,0.019,0,0.062,0.11,0.127,0.101,0.071,0.041,117.2271132,39.1853909
3,0,0,0,0.019,0.036,0.013,0.031,0.031,0.011,0,0.062,0.106,0.12,0.093,0.063,0.033,117.1890275,39.21054986
3,0,0,0,0.03,0.009,0,0.02,0.02,0.068,0.036,0.083,0.115,0.075,0.043,0.013,0,117.1109768,39.19617784
3,0,0,0,0.009,0,0,0.009,0.009,0,0,0.01,0.008,0.009,0,0,0,117.177035,39.2190568
3,0,0,0,0.024,0.021,0.004,0.045,0.045,0.025,0.006,0.109,0.213,0.247,0.22,0.19,0.16,117.2432539,39.16724908
3,0,0,0,0.035,0.085,0.083,0.113,0.113,0.136,0.111,0.151,0.19,0.163,0.127,0.097,0.067,117.159713,39.18234836
